  19.50 -.9535     17.163   0.0159   0.247   0.648  0.14E-04  0.00E+00  0.00E+00   13.646 -0.93 0.524     0.6075E-01 0.8214     -.7231E-02 0.3182     0.3949    
  18.70 -.9524     17.167   0.0170   0.244   0.624  0.13E-04  0.00E+00  0.00E+00   13.649 -0.93 0.472     0.6027E-01  1.062     -.1475E-01 0.2663     0.3268    
  17.90 -.9514     17.172   0.0163   0.240   0.604  0.11E-04  0.00E+00  0.00E+00   13.654 -0.93 0.422     0.6045E-01  1.297     -.2804E-01 0.2076     0.2504    
  17.10 -.9505     17.179   0.0140   0.236   0.584  0.10E-04  0.00E+00  0.00E+00   13.659 -0.93 0.371     0.6128E-01  1.524     -.5188E-01 0.1500     0.1765    
  16.30 -.9494     17.189   0.0110   0.230   0.563  0.85E-05  0.00E+00  0.00E+00   13.667 -0.93 0.323     0.6264E-01  1.735     -.9493E-01 0.1011     0.1151    
  15.50 -.9483     17.204   0.0079   0.223   0.540  0.69E-05  0.00E+00  0.00E+00   13.680 -0.94 0.275     0.6411E-01  1.892     -.1711     0.6488E-01 0.7126E-01
  14.70 -.9468     17.229   0.0051   0.212   0.512  0.51E-05  0.00E+00  0.00E+00   13.700 -0.94 0.229     0.6397E-01  1.828     -.2800     0.4323E-01 0.4612E-01
  13.90 -.9450     17.273   0.0032   0.196   0.478  0.34E-05  0.00E+00  0.00E+00   13.735 -0.94 0.184     0.5868E-01  1.266     -.2800     0.4323E-01 0.4612E-01
  13.10 -.9428     17.357   0.0017   0.170   0.434  0.18E-05  0.00E+00  0.00E+00   13.803 -0.95 0.142     0.5144E-01 0.7689     -.2800     0.4323E-01 0.4612E-01
  12.30 -.9403     17.541   0.0008   0.124   0.373  0.67E-06  0.00E+00  0.00E+00   13.950 -0.96 0.101     0.4335E-01 0.4227     -.2800     0.4323E-01 0.4612E-01
  11.50 -.9396     18.007   0.0003   0.039   0.287  0.11E-06  0.00E+00  0.00E+00   14.323 -0.98 0.581E-01 0.3271E-01 0.1851     -.2800     0.4323E-01 0.4612E-01
  10.70 -.9683     20.108   0.0000  -0.166   0.142  0.78E-09  0.00E+00  0.00E+00   16.003 -1.10 0.143E-02 0.4417E-02 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   9.90 -1.050     22.625   0.0000  -0.211   0.116  0.00E+00  0.00E+00  0.00E+00   18.013 -1.24 0.904E-08 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   9.10 -1.120     24.562   0.0000  -0.211   0.116  0.00E+00  0.00E+00  0.00E+00   19.559 -1.34 0.280E-09 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   8.30 -1.189     26.448   0.0000  -0.211   0.116  0.00E+00  0.00E+00  0.00E+00   21.065 -1.45 0.942E-14 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
