   53400. 0.6992  3.1  6.8 0.40 0.04994 -0.15380  0.23699  3.11123    -170.9989   0.2079E-04   0.0000E+00   0.5542E-02   0.3499E-01  -0.8671E-03   0.1891E-02   0.0000E+00   0.0000E+00     0.2443E+11     0.4995E+03     0.2153E-01     0.6242E-02
   54000. 0.6992  3.1  6.8 0.40 0.04928 -0.15926  0.24408  3.13533    -170.9921   0.2099E-04   0.0000E+00   0.5805E-02   0.3578E-01  -0.9112E-03   0.1959E-02   0.0000E+00   0.0000E+00     0.2443E+11     0.4995E+03     0.2183E-01     0.6353E-02
   54600. 0.6992  3.1  6.8 0.40 0.04856 -0.16462  0.25089  3.15193    -170.9853   0.2118E-04   0.0000E+00   0.6074E-02   0.3656E-01  -0.9589E-03   0.2034E-02   0.0000E+00   0.0000E+00     0.2443E+11     0.4995E+03     0.2212E-01     0.6464E-02
   55200. 0.6992  3.1  6.8 0.40 0.04773 -0.17011  0.25792  3.16107    -170.9787   0.2138E-04   0.0000E+00   0.6349E-02   0.3733E-01  -0.1010E-02   0.2117E-02   0.0000E+00   0.0000E+00     0.2443E+11     0.4995E+03     0.2242E-01     0.6574E-02
   55800. 0.6992  3.1  6.8 0.40 0.04681 -0.17576  0.26522  3.16412    -170.9722   0.2157E-04  -0.0000E+00   0.6628E-02   0.3809E-01  -0.1064E-02   0.2206E-02   0.0000E+00   0.0000E+00     0.2443E+11     0.4995E+03     0.2272E-01     0.6683E-02
   56400. 0.6992  3.1  6.8 0.40 0.04582 -0.18160  0.27290  3.16329    -170.9658   0.2176E-04  -0.0000E+00   0.6912E-02   0.3885E-01  -0.1123E-02   0.2303E-02   0.0000E+00   0.0000E+00     0.2443E+11     0.4995E+03     0.2301E-01     0.6795E-02
   57000. 0.6992  3.1  6.8 0.40 0.04483 -0.18758  0.28095  3.16141    -170.9597   0.2194E-04  -0.0000E+00   0.7199E-02   0.3960E-01  -0.1185E-02   0.2410E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.2331E-01     0.6915E-02
   57600. 0.6992  3.1  6.8 0.40 0.04389 -0.19318  0.28843  3.15579    -170.9538   0.2212E-04  -0.0000E+00   0.7487E-02   0.4035E-01  -0.1249E-02   0.2523E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.2361E-01     0.7037E-02
   58200. 0.6992  3.1  6.8 0.40 0.04300 -0.19932  0.29714  3.15938    -170.9480   0.2230E-04  -0.0000E+00   0.7773E-02   0.4109E-01  -0.1319E-02   0.2649E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.2391E-01     0.7178E-02
   58800. 0.6992  3.1  6.8 0.40 0.04219 -0.20486  0.30489  3.15932    -170.9423   0.2248E-04  -0.0000E+00   0.8057E-02   0.4182E-01  -0.1388E-02   0.2776E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.2421E-01     0.7314E-02
   59400. 0.6992  3.1  6.8 0.40 0.04145 -0.21030  0.31259  3.16070    -170.9366   0.2265E-04  -0.0000E+00   0.8336E-02   0.4254E-01  -0.1459E-02   0.2906E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.2451E-01     0.7454E-02
   60000. 0.6992  3.1  6.8 0.40 0.04078 -0.21564  0.32028  3.16566    -170.9308   0.2282E-04  -0.0000E+00   0.8610E-02   0.4325E-01  -0.1532E-02   0.3044E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.2482E-01     0.7601E-02
   60600. 0.6992  3.1  6.8 0.40 0.04019 -0.22092  0.32804  3.17453    -170.9250   0.2298E-04  -0.0000E+00   0.8879E-02   0.4396E-01  -0.1606E-02   0.3187E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.2512E-01     0.7755E-02
   61200. 0.6992  3.1  6.8 0.40 0.03976 -0.22551  0.33503  3.18851    -170.9192   0.2314E-04  -0.0000E+00   0.9142E-02   0.4466E-01  -0.1683E-02   0.3338E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.2542E-01     0.7921E-02
   61800. 0.6992  3.1  6.8 0.40 0.03940 -0.22989  0.34183  3.20557    -170.9133   0.2330E-04  -0.0000E+00   0.9400E-02   0.4535E-01  -0.1758E-02   0.3489E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.2572E-01     0.8087E-02
   62400. 0.6992  3.1  6.8 0.40 0.03911 -0.23400  0.34838  3.22527    -170.9074   0.2345E-04  -0.0000E+00   0.9651E-02   0.4604E-01  -0.1833E-02   0.3642E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.2603E-01     0.8256E-02
   63000. 0.6992  3.1  6.8 0.40 0.03888 -0.23790  0.35480  3.24822    -170.9015   0.2360E-04  -0.0000E+00   0.9896E-02   0.4672E-01  -0.1908E-02   0.3798E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.2633E-01     0.8427E-02
   63600. 0.6992  3.1  6.8 0.40 0.03870 -0.24177  0.36143  3.27514    -170.8957   0.2374E-04  -0.0000E+00   0.1013E-01   0.4740E-01  -0.1982E-02   0.3958E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.2663E-01     0.8603E-02
   64200. 0.6992  3.1  6.8 0.40 0.03861 -0.24503  0.36745  3.30407    -170.8899   0.2389E-04  -0.0000E+00   0.1036E-01   0.4808E-01  -0.2057E-02   0.4124E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.2694E-01     0.8785E-02
   64800. 0.6992  3.1  6.8 0.40 0.03851 -0.24819  0.37357  3.33277    -170.8841   0.2402E-04  -0.0000E+00   0.1058E-01   0.4876E-01  -0.2129E-02   0.4290E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.2724E-01     0.8963E-02
   65400. 0.6992  3.1  6.8 0.40 0.03838 -0.25126  0.37978  3.35830    -170.8783   0.2416E-04  -0.0000E+00   0.1079E-01   0.4943E-01  -0.2200E-02   0.4454E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.2755E-01     0.9136E-02
   66000. 0.6992  3.1  6.8 0.40 0.03816 -0.25447  0.38649  3.37910    -170.8723   0.2429E-04  -0.0000E+00   0.1098E-01   0.5010E-01  -0.2270E-02   0.4622E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.2785E-01     0.9305E-02
   66600. 0.6992  3.1  6.8 0.40 0.03778 -0.25815  0.39444  3.39189    -170.8663   0.2442E-04  -0.0000E+00   0.1117E-01   0.5078E-01  -0.2341E-02   0.4796E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.2816E-01     0.9470E-02
   67200. 0.6992  3.1  6.8 0.40 0.03715 -0.26231  0.40361  3.38858    -170.8601   0.2455E-04  -0.0000E+00   0.1134E-01   0.5145E-01  -0.2412E-02   0.4978E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.2846E-01     0.9623E-02
   67800. 0.6992  3.1  6.8 0.40 0.03611 -0.26742  0.41496  3.35843    -170.8540   0.2469E-04  -0.0000E+00   0.1150E-01   0.5212E-01  -0.2485E-02   0.5167E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.2876E-01     0.9757E-02
   68400. 0.6992  3.1  6.8 0.40 0.03427 -0.27512  0.43157  3.27924    -170.8477   0.2482E-04  -0.0000E+00   0.1165E-01   0.5280E-01  -0.2563E-02   0.5370E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.2907E-01     0.9855E-02
   69000. 0.6992  3.1  6.8 0.40 0.02649 -0.32608  0.53133  2.95645    -170.8414   0.2514E-04  -0.0000E+00   0.1178E-01   0.5348E-01  -0.2692E-02   0.5682E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.2937E-01     0.9831E-02
   69600. 0.6992  3.1  6.8 0.40 0.02651 -0.30536  0.49434  2.79911    -170.8350   0.2513E-04  -0.0000E+00   0.1189E-01   0.5417E-01  -0.2782E-02   0.5922E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.2968E-01     0.9899E-02
   70200. 0.6992  3.1  6.8 0.40 0.03586 -0.26431  0.41206  3.31549    -170.8286   0.2505E-04  -0.0000E+00   0.1202E-01   0.5487E-01  -0.2760E-02   0.5921E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.2998E-01     0.1032E-01
   70800. 0.6992  3.1  6.8 0.40 0.02731 -0.30474  0.49548  2.88767    -170.8221   0.2531E-04  -0.0000E+00   0.1212E-01   0.5557E-01  -0.2880E-02   0.6226E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.3029E-01     0.1020E-01
   71400. 0.6992  3.1  6.8 0.40 0.02746 -0.30095  0.48906  2.87417    -170.8154   0.2537E-04  -0.0000E+00   0.1221E-01   0.5628E-01  -0.2943E-02   0.6414E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.3059E-01     0.1034E-01
   72000. 0.6992  3.1  6.8 0.40 0.02769 -0.29922  0.48659  2.88653    -170.8087   0.2544E-04  -0.0000E+00   0.1230E-01   0.5700E-01  -0.2993E-02   0.6573E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.3090E-01     0.1047E-01
   72600. 0.6992  3.1  6.8 0.40 0.02799 -0.29780  0.48487  2.90940    -170.8020   0.2551E-04  -0.0000E+00   0.1239E-01   0.5772E-01  -0.3034E-02   0.6710E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.3120E-01     0.1059E-01
   73200. 0.6992  3.1  6.8 0.40 0.02837 -0.29643  0.48336  2.94171    -170.7951   0.2558E-04  -0.0000E+00   0.1248E-01   0.5846E-01  -0.3066E-02   0.6833E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.3151E-01     0.1071E-01
   73800. 0.6992  3.1  6.8 0.40 0.02883 -0.29490  0.48186  2.98080    -170.7882   0.2566E-04  -0.0000E+00   0.1256E-01   0.5920E-01  -0.3095E-02   0.6946E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.3181E-01     0.1083E-01
   74400. 0.6992  3.1  6.8 0.40 0.02924 -0.29351  0.48048  3.01461    -170.7812   0.2573E-04  -0.0000E+00   0.1264E-01   0.5995E-01  -0.3115E-02   0.7032E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.3212E-01     0.1092E-01
   75000. 0.6992  3.1  6.8 0.40 0.02961 -0.29245  0.47964  3.04776    -170.7742   0.2581E-04  -0.0000E+00   0.1272E-01   0.6071E-01  -0.3130E-02   0.7105E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.3242E-01     0.1100E-01
   75600. 0.6992  3.1  6.8 0.40 0.03002 -0.29156  0.47924  3.08620    -170.7671   0.2588E-04  -0.0000E+00   0.1280E-01   0.6147E-01  -0.3144E-02   0.7180E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.3273E-01     0.1109E-01
   76200. 0.6992  3.1  6.8 0.40 0.03049 -0.29044  0.47861  3.12860    -170.7599   0.2596E-04  -0.0000E+00   0.1287E-01   0.6225E-01  -0.3157E-02   0.7255E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.3303E-01     0.1118E-01
   76800. 0.6992  3.1  6.8 0.40 0.03094 -0.28924  0.47786  3.16882    -170.7528   0.2604E-04  -0.0000E+00   0.1294E-01   0.6303E-01  -0.3167E-02   0.7318E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.3334E-01     0.1126E-01
   77400. 0.6992  3.1  6.8 0.40 0.03134 -0.28820  0.47729  3.20541    -170.7455   0.2611E-04  -0.0000E+00   0.1302E-01   0.6382E-01  -0.3172E-02   0.7369E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.3364E-01     0.1133E-01
   78000. 0.6992  3.1  6.8 0.40 0.03173 -0.28735  0.47706  3.24107    -170.7383   0.2619E-04  -0.0000E+00   0.1309E-01   0.6462E-01  -0.3177E-02   0.7416E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.3394E-01     0.1139E-01
   78600. 0.6992  3.1  6.8 0.40 0.03208 -0.28663  0.47704  3.27472    -170.7310   0.2627E-04   0.0000E+00   0.1316E-01   0.6542E-01  -0.3181E-02   0.7460E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.3425E-01     0.1145E-01
   79200. 0.6992  3.1  6.8 0.40 0.03242 -0.28605  0.47731  3.30801    -170.7237   0.2635E-04   0.0000E+00   0.1323E-01   0.6624E-01  -0.3186E-02   0.7505E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.3455E-01     0.1151E-01
   79800. 0.6992  3.1  6.8 0.40 0.03272 -0.28552  0.47760  3.33739    -170.7164   0.2643E-04   0.0000E+00   0.1330E-01   0.6706E-01  -0.3189E-02   0.7545E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.3485E-01     0.1157E-01
   80400. 0.6992  3.1  6.8 0.40 0.03296 -0.28521  0.47812  3.36235    -170.7091   0.2651E-04   0.0000E+00   0.1338E-01   0.6789E-01  -0.3193E-02   0.7579E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.3516E-01     0.1162E-01
   81000. 0.6992  3.1  6.8 0.40 0.03316 -0.28511  0.47899  3.38528    -170.7018   0.2659E-04   0.0000E+00   0.1345E-01   0.6873E-01  -0.3197E-02   0.7615E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.3546E-01     0.1166E-01
   81600. 0.6992  3.1  6.8 0.40 0.03333 -0.28513  0.48003  3.40654    -170.6945   0.2667E-04   0.0000E+00   0.1353E-01   0.6958E-01  -0.3202E-02   0.7654E-02   0.0000E+00   0.0000E+00     0.2442E+11     0.4995E+03     0.3576E-01     0.1171E-01
   82200. 0.6992  3.1  6.8 0.40 0.03348 -0.28522  0.48112  3.42513    -170.6873   0.2676E-04   0.0000E+00   0.1360E-01   0.7043E-01  -0.3208E-02   0.7693E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.3607E-01     0.1176E-01
   82800. 0.6992  3.1  6.8 0.40 0.03358 -0.28539  0.48223  3.44032    -170.6800   0.2684E-04   0.0000E+00   0.1368E-01   0.7129E-01  -0.3215E-02   0.7729E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.3637E-01     0.1180E-01
   83400. 0.6992  3.1  6.8 0.40 0.03365 -0.28571  0.48346  3.45278    -170.6729   0.2692E-04   0.0000E+00   0.1376E-01   0.7216E-01  -0.3222E-02   0.7764E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.3667E-01     0.1184E-01
   84000. 0.6992  3.1  6.8 0.40 0.03368 -0.28613  0.48468  3.46170    -170.6657   0.2700E-04   0.0000E+00   0.1385E-01   0.7303E-01  -0.3229E-02   0.7797E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.3698E-01     0.1187E-01
   84600. 0.6992  3.1  6.8 0.40 0.03372 -0.28673  0.48640  3.47359    -170.6586   0.2708E-04   0.0000E+00   0.1394E-01   0.7391E-01  -0.3240E-02   0.7841E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.3728E-01     0.1192E-01
   85200. 0.6992  3.1  6.8 0.40 0.03373 -0.28725  0.48777  3.48141    -170.6515   0.2716E-04   0.0000E+00   0.1403E-01   0.7479E-01  -0.3250E-02   0.7879E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.3758E-01     0.1195E-01
   85800. 0.6992  3.1  6.8 0.40 0.03372 -0.28787  0.48912  3.48706    -170.6445   0.2724E-04   0.0000E+00   0.1413E-01   0.7568E-01  -0.3261E-02   0.7916E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.3788E-01     0.1199E-01
   86400. 0.6992  3.1  6.8 0.40 0.03369 -0.28864  0.49064  3.49165    -170.6376   0.2732E-04   0.0000E+00   0.1423E-01   0.7658E-01  -0.3274E-02   0.7953E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.3819E-01     0.1202E-01
   87000. 0.6992  3.1  6.8 0.40 0.03364 -0.28954  0.49235  3.49622    -170.6307   0.2740E-04   0.0000E+00   0.1433E-01   0.7748E-01  -0.3288E-02   0.7995E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.3849E-01     0.1206E-01
   87600. 0.6992  3.1  6.8 0.40 0.03359 -0.29044  0.49399  3.49978    -170.6238   0.2748E-04   0.0000E+00   0.1445E-01   0.7839E-01  -0.3304E-02   0.8039E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.3879E-01     0.1209E-01
   88200. 0.6992  3.1  6.8 0.40 0.03353 -0.29138  0.49551  3.50140    -170.6171   0.2756E-04   0.0000E+00   0.1456E-01   0.7930E-01  -0.3320E-02   0.8081E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.3910E-01     0.1213E-01
   88800. 0.6992  3.1  6.8 0.40 0.03344 -0.29246  0.49712  3.50161    -170.6104   0.2764E-04   0.0000E+00   0.1468E-01   0.8021E-01  -0.3338E-02   0.8121E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.3940E-01     0.1216E-01
   89400. 0.6992  3.1  6.8 0.40 0.03334 -0.29368  0.49892  3.50113    -170.6037   0.2772E-04   0.0000E+00   0.1481E-01   0.8113E-01  -0.3357E-02   0.8164E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.3970E-01     0.1220E-01
   90000. 0.6992  3.1  6.8 0.40 0.03322 -0.29503  0.50085  3.50003    -170.5972   0.2780E-04   0.0000E+00   0.1494E-01   0.8204E-01  -0.3378E-02   0.8210E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4001E-01     0.1223E-01
   90600. 0.6992  3.1  6.8 0.40 0.03309 -0.29644  0.50279  3.49739    -170.5907   0.2788E-04   0.0000E+00   0.1508E-01   0.8297E-01  -0.3401E-02   0.8257E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4031E-01     0.1227E-01
   91200. 0.6992  3.1  6.8 0.40 0.03293 -0.29797  0.50480  3.49266    -170.5843   0.2796E-04   0.0000E+00   0.1523E-01   0.8389E-01  -0.3425E-02   0.8303E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4061E-01     0.1230E-01
   91800. 0.6992  3.1  6.8 0.40 0.03275 -0.29970  0.50704  3.48639    -170.5781   0.2804E-04   0.0000E+00   0.1538E-01   0.8481E-01  -0.3450E-02   0.8350E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4092E-01     0.1233E-01
   92400. 0.6992  3.1  6.8 0.40 0.03254 -0.30159  0.50951  3.47904    -170.5718   0.2812E-04   0.0000E+00   0.1554E-01   0.8574E-01  -0.3478E-02   0.8401E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4122E-01     0.1237E-01
   93000. 0.6992  3.1  6.8 0.40 0.03232 -0.30360  0.51212  3.47015    -170.5657   0.2820E-04   0.0000E+00   0.1570E-01   0.8667E-01  -0.3508E-02   0.8456E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4153E-01     0.1241E-01
   93600. 0.6992  3.1  6.8 0.40 0.03206 -0.30572  0.51485  3.45895    -170.5597   0.2827E-04   0.0000E+00   0.1587E-01   0.8759E-01  -0.3540E-02   0.8511E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4183E-01     0.1244E-01
   94200. 0.6992  3.1  6.8 0.40 0.03178 -0.30803  0.51779  3.44539    -170.5537   0.2835E-04   0.0000E+00   0.1605E-01   0.8852E-01  -0.3573E-02   0.8568E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4213E-01     0.1248E-01
   94800. 0.6992  3.1  6.8 0.40 0.03147 -0.31051  0.52100  3.43012    -170.5478   0.2843E-04   0.0000E+00   0.1623E-01   0.8945E-01  -0.3608E-02   0.8629E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4244E-01     0.1251E-01
   95400. 0.6992  3.1  6.8 0.40 0.03113 -0.31314  0.52442  3.41333    -170.5420   0.2851E-04   0.0000E+00   0.1641E-01   0.9037E-01  -0.3646E-02   0.8695E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4274E-01     0.1255E-01
   96000. 0.6992  3.1  6.8 0.40 0.03078 -0.31588  0.52799  3.39443    -170.5363   0.2858E-04   0.0000E+00   0.1660E-01   0.9130E-01  -0.3685E-02   0.8763E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4305E-01     0.1259E-01
   96600. 0.6992  3.1  6.8 0.40 0.03040 -0.31878  0.53179  3.37322    -170.5306   0.2866E-04   0.0000E+00   0.1680E-01   0.9222E-01  -0.3726E-02   0.8833E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4335E-01     0.1263E-01
   97200. 0.6992  3.1  6.8 0.40 0.02997 -0.32196  0.53596  3.34895    -170.5251   0.2873E-04   0.0000E+00   0.1700E-01   0.9314E-01  -0.3768E-02   0.8903E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4366E-01     0.1267E-01
   97800. 0.6992  3.1  6.8 0.40 0.02955 -0.32507  0.54004  3.32353    -170.5196   0.2880E-04   0.0000E+00   0.1721E-01   0.9406E-01  -0.3813E-02   0.8981E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4397E-01     0.1271E-01
   98400. 0.6992  3.1  6.8 0.40 0.02911 -0.32835  0.54439  3.29673    -170.5142   0.2888E-04   0.0000E+00   0.1742E-01   0.9498E-01  -0.3859E-02   0.9062E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4427E-01     0.1275E-01
   99000. 0.6992  3.1  6.8 0.40 0.02865 -0.33177  0.54892  3.26743    -170.5089   0.2895E-04   0.0000E+00   0.1763E-01   0.9590E-01  -0.3907E-02   0.9144E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4458E-01     0.1279E-01
   99600. 0.6992  3.1  6.8 0.40 0.02816 -0.33536  0.55372  3.23627    -170.5036   0.2902E-04   0.0000E+00   0.1785E-01   0.9681E-01  -0.3956E-02   0.9229E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4488E-01     0.1283E-01
  100200. 0.6992  3.1  6.8 0.40 0.02767 -0.33907  0.55872  3.20430    -170.4985   0.2909E-04   0.0000E+00   0.1808E-01   0.9772E-01  -0.4008E-02   0.9320E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4519E-01     0.1288E-01
  100800. 0.6992  3.1  6.8 0.40 0.02717 -0.34284  0.56381  3.17078    -170.4934   0.2915E-04  -0.0000E+00   0.1830E-01   0.9863E-01  -0.4061E-02   0.9414E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4550E-01     0.1292E-01
  101400. 0.6992  3.1  6.8 0.40 0.02665 -0.34675  0.56908  3.13496    -170.4884   0.2922E-04  -0.0000E+00   0.1854E-01   0.9954E-01  -0.4115E-02   0.9510E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4581E-01     0.1297E-01
  102000. 0.6992  3.1  6.8 0.40 0.02612 -0.35081  0.57459  3.09723    -170.4834   0.2928E-04  -0.0000E+00   0.1877E-01   0.1004E+00  -0.4170E-02   0.9607E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4611E-01     0.1301E-01
  102600. 0.6992  3.1  6.8 0.40 0.02556 -0.35518  0.58055  3.05710    -170.4785   0.2935E-04  -0.0000E+00   0.1901E-01   0.1013E+00  -0.4227E-02   0.9705E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4642E-01     0.1305E-01
  103200. 0.6992  3.1  6.8 0.40 0.02503 -0.35932  0.58619  3.01784    -170.4737   0.2941E-04  -0.0000E+00   0.1925E-01   0.1022E+00  -0.4286E-02   0.9812E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4673E-01     0.1311E-01
  103800. 0.6992  3.1  6.8 0.40 0.02448 -0.36367  0.59213  2.97578    -170.4689   0.2947E-04  -0.0000E+00   0.1950E-01   0.1031E+00  -0.4345E-02   0.9916E-02   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4704E-01     0.1315E-01
  104400. 0.6992  3.1  6.8 0.40 0.02390 -0.36825  0.59837  2.93095    -170.4641   0.2952E-04  -0.0000E+00   0.1975E-01   0.1040E+00  -0.4405E-02   0.1002E-01   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4734E-01     0.1319E-01
  105000. 0.6992  3.1  6.8 0.40 0.02331 -0.37314  0.60517  2.88388    -170.4595   0.2958E-04  -0.0000E+00   0.2000E-01   0.1049E+00  -0.4466E-02   0.1013E-01   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4765E-01     0.1324E-01
  105600. 0.6992  3.1  6.8 0.40 0.02287 -0.37809  0.61177  2.85534    -170.4548   0.2963E-04  -0.0000E+00   0.2025E-01   0.1058E+00  -0.4531E-02   0.1024E-01   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4796E-01     0.1331E-01
  106200. 0.6992  3.1  6.8 0.40 0.03312 -0.32193  0.49564  3.53385    -170.4502   0.2945E-04  -0.0000E+00   0.2058E-01   0.1067E+00  -0.4445E-02   0.1002E-01   0.0000E+00   0.0000E+00     0.2441E+11     0.4995E+03     0.4827E-01     0.1366E-01
  106800. 0.6992  3.1  6.8 0.40 0.02904 -0.35204  0.55475  3.37345    -170.4456   0.2966E-04  -0.0000E+00   0.2088E-01   0.1075E+00  -0.4475E-02   0.1005E-01   0.0000E+00   0.0000E+00     0.2440E+11     0.4995E+03     0.4858E-01     0.1353E-01
  107400. 0.6992  3.1  6.8 0.40 0.02255 -0.39449  0.64016  2.91883    -170.4411   0.2987E-04  -0.0000E+00   0.2112E-01   0.1084E+00  -0.4611E-02   0.1032E-01   0.0000E+00   0.0000E+00     0.2440E+11     0.4995E+03     0.4889E-01     0.1341E-01
  108000. 0.6992  3.1  6.8 0.40 0.03504 -0.29679  0.45008  3.48226    -170.4365   0.2945E-04  -0.0000E+00   0.2137E-01   0.1092E+00  -0.4643E-02   0.1036E-01   0.0000E+00   0.0000E+00     0.2440E+11     0.4995E+03     0.4920E-01     0.1409E-01
  108600. 0.6992  3.1  6.8 0.40 0.03214 -0.33781  0.52105  3.56387    -170.4320   0.2972E-04  -0.0000E+00   0.2171E-01   0.1101E+00  -0.4590E-02   0.1021E-01   0.0000E+00   0.0000E+00     0.2440E+11     0.4994E+03     0.4951E-01     0.1385E-01
  109200. 0.6992  3.1  6.8 0.40 0.02996 -0.35520  0.55537  3.48711    -170.4276   0.2986E-04  -0.0000E+00   0.2200E-01   0.1109E+00  -0.4628E-02   0.1027E-01   0.0000E+00   0.0000E+00     0.2440E+11     0.4994E+03     0.4982E-01     0.1383E-01
  109800. 0.6992  3.1  6.8 0.40 0.02716 -0.37345  0.59174  3.31958    -170.4231   0.2999E-04  -0.0000E+00   0.2227E-01   0.1118E+00  -0.4699E-02   0.1042E-01   0.0000E+00   0.0000E+00     0.2440E+11     0.4994E+03     0.5013E-01     0.1381E-01
