time,month,year,pre_2003,2003_2023,compact,open,q1,q2,q3,q4,extent,length_145,length_max,centermass_direction,max_length_direction,width595,width,ai,si,ui,vi,a10,s10,u10,v10,t2m,msl,year_start,year_end,missing_sic,sequence,event_day,day_before_event,day_after_event,overlap_flag,single_day,season_start_flag,season_end_flag,first_day,final_day,peak_day,event_length,after_event_length,before_event_length
2011-01-25,1,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.1637199962451,1.0481472394254383,-1.045798659324646,0.07012702524662018,170.9403692915778,7.122885601415581,-7.034027576446533,1.1215860843658447,-27.73375701904297,100422.8203125,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-01-26,1,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.939830833444,0.7299186826183826,0.5513792037963867,-0.47829097509384155,-160.98640169632466,3.696557498460893,-3.494878053665161,-1.2043108940124512,-27.452241897583008,100642.3984375,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-01-27,1,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.91759126596823,0.404716661102227,-0.18948879837989807,-0.35761651396751404,-172.34459304179518,5.404936587663904,-5.3567633628845215,-0.7200179100036621,-26.46014404296875,101968.3828125,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-01-28,1,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.6208487159754,11.922713437915277,-10.77206802368164,5.110151290893555,175.23470562229014,6.981548741489431,-6.95741605758667,0.5799867510795593,-24.80912208557129,103069.1640625,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-01-29,1,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.4242844221961,19.19775597139044,-16.17757797241211,10.336334228515625,169.58081613162838,10.502240860585141,-10.329069137573242,1.899314045906067,-21.68529510498047,102584.953125,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-01-30,1,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-173.88283787545316,2.771096835600565,-2.7553184032440186,-0.2952933609485626,146.14721579987446,3.0850044029911814,-2.5620086193084717,1.7185354232788086,-17.332473754882812,101582.328125,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-01-31,1,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-169.2209932705286,4.998116355240876,-4.909928798675537,-0.9347546696662903,-179.11072599453146,3.328319884396545,-3.3279190063476562,-0.051655977964401245,-17.420124053955078,101068.609375,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-01,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-168.04522070369262,2.909355658320849,-2.8462557792663574,-0.602642834186554,-166.3105743311603,2.6037069447657712,-2.529742956161499,-0.6161902546882629,-17.890012741088867,100088.6875,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-02,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.53077113949566,3.4371709990857684,1.4236916303634644,-3.128457546234131,-27.93390411834739,1.7891927771313505,1.5807313919067383,-0.8381521701812744,-17.810958862304688,99842.453125,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-03,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.988033986665254,2.5056527495804684,2.232790470123291,-1.1370762586593628,0.9083152895934997,6.333089311483539,6.332293510437012,0.1003948450088501,-15.442370414733887,100847.953125,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-04,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.759383293744378,0.6704434179392015,0.6309681534767151,-0.22665737569332123,2.989271929592875,5.780683291249774,5.772817611694336,0.3014566898345947,-17.882434844970703,101907.1875,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-05,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.126717415610045,6.7734958645790435,6.39957332611084,-2.219393491744995,116.34358149170167,2.272132137084615,-1.0082653760910034,2.0361692905426025,-19.979576110839844,102802.3984375,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-06,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.43823673909665,3.8954682640381404,2.781386137008667,-2.7273731231689453,3.0701133117954744,7.664699256628954,7.653698444366455,0.4105055630207062,-16.682226181030273,102393.78125,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-07,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.09574843053875,16.52109237903263,-14.17553997039795,8.48531436920166,-114.21038780132892,1.3374918051671778,-0.5484898686408997,-1.2198537588119507,-21.091665267944336,103525.609375,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-08,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.16168162393026,10.743324753440364,-9.499987602233887,5.016897678375244,160.64914865601415,7.784536567753185,-7.344766616821289,2.579421043395996,-20.68000030517578,102444.90625,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-09,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-172.1794883785791,11.365932893551394,-11.260220527648926,-1.546565294265747,-174.9871232521602,2.1144633359418266,-2.1063756942749023,-0.18476101756095886,-17.536529541015625,100883.875,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-10,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96.53635706944941,2.5301396897941935,-0.28801506757736206,-2.513693332672119,-150.7167000469609,2.3439365263340535,-2.0444092750549316,-1.1464855670928955,-17.156713485717773,101245.734375,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-11,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.189553309551707,1.2206428699082488,1.2013907432556152,0.21593818068504333,-15.8119277680137,3.3173867903711414,3.191861152648926,-0.9039233922958374,-21.338462829589844,102171.96875,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-12,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.063510782914836,1.1753427645023156,1.0892701148986816,-0.44149884581565857,4.572042698619448,3.702240894758144,3.690459966659546,0.29511502385139465,-25.693805694580078,101222.25,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-13,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.043924958691504,10.22234483179109,9.95858097076416,-2.3071625232696533,16.335871737285803,7.8467074823932705,7.52993106842041,2.207024335861206,-26.676076889038086,100502.9296875,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-14,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.67040975591231,7.914401174243849,6.586685657501221,-4.387860298156738,12.526819575372512,11.763179741821467,11.483152389526367,2.551393508911133,-22.266223907470703,100930.359375,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-15,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0032489511874,4.232141922844158,-4.216058254241943,0.36861640214920044,-10.86136501770283,7.279789901469949,7.149379730224609,-1.37175452709198,-22.05658531188965,101780.109375,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-16,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.1435414264936,2.0945335630603843,-1.9005037546157837,0.8804296255111694,173.60980601710082,5.654164669661565,-5.619035243988037,0.6293020248413086,-23.904497146606445,101681.4453125,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-17,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.4222397387943,7.542877598034173,-5.184743881225586,5.478451728820801,153.59657913684936,4.544767561871835,-4.070681095123291,2.0210065841674805,-24.215959548950195,101788.3125,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-18,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.53325948396679,4.2526910683742525,4.2159857749938965,-0.5575349926948547,72.14523844924922,3.1426439734620044,0.9635509252548218,2.991284132003784,-18.934497833251953,100043.375,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-19,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.771483912482201,6.4234815527315865,6.390920162200928,-0.645952582359314,14.74201832341518,5.8546986372335486,5.661970138549805,1.4898289442062378,-16.170785903930664,100514.03125,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-20,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.88766840934397,2.215609517098354,-2.2156052589416504,0.004343823995441198,25.65143267047106,3.4522366598646714,3.111999034881592,1.49445641040802,-21.910329818725586,101051.4296875,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-21,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.56614206340312,7.5561085170426985,5.824926853179932,-4.8130035400390625,167.3871604520064,2.0365069543307124,-1.9873616695404053,0.4446955919265747,-22.351524353027344,100431.8984375,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-22,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.186518737730616,2.862925944895492,1.755239725112915,2.261742353439331,-3.6547506585454532,10.524648678474598,10.503244400024414,-0.6708851456642151,-19.178964614868164,102889.1015625,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-23,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.775272293463334,11.544132588591408,11.46351432800293,1.3619238138198853,80.90258384823154,4.459288571082153,0.705073893070221,4.403194904327393,-20.872238159179688,103646.5703125,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-24,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.306162134136676,7.22055382021015,7.125519275665283,-1.167635440826416,18.85174868412947,9.527029556824163,9.015978813171387,3.0783791542053223,-7.441242694854736,101301.859375,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-25,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.237694461492495,19.008477121192207,12.41106128692627,-14.397491455078125,15.66880832936322,9.955614720752372,9.585653305053711,2.6887757778167725,-4.985102653503418,99765.6875,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-26,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.44607797534704,14.900968567256458,12.13924789428711,-8.641615867614746,-23.723297723741528,14.23934797322535,13.036109924316406,-5.728775501251221,-17.591522216796875,102105.84375,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-27,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.03493802619352,0.11819732422563081,0.05903623253107071,0.10239790380001068,-18.926127535392524,10.860260812428509,10.273128509521484,-3.522512674331665,-21.826265335083008,104199.1484375,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-02-28,2,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.41126829869236,1.5466732173728979,-1.4968065023422241,0.3895745575428009,-14.444010988264772,0.9024520168991366,0.8739271759986877,-0.22510205209255219,-22.561328887939453,103799.8671875,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-01,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.6628462881926,10.971606007362599,-9.996627807617188,4.521456718444824,155.75447550965558,5.5623465319907455,-5.071714878082275,2.2841644287109375,-22.16207504272461,103566.953125,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-02,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.8998284057811,9.447022107531666,-9.162395477294922,2.3014638423919678,169.70723516132887,7.8999107807459605,-7.772782325744629,1.4115400314331055,-21.23000717163086,103101.953125,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-03,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.84259308980478,13.190538420910299,-11.629497528076172,6.224555492401123,168.3674192984433,8.229128306918534,-8.060108184814453,1.6592795848846436,-21.708662033081055,103317.6796875,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-04,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.8966654743141,2.332302154041767,-2.1758806705474854,0.839747965335846,143.02620985112983,5.736618985101863,-4.5830464363098145,3.450287342071533,-20.10088348388672,103189.8984375,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-05,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.60223474154028,2.9058264822013515,2.362663745880127,-1.6916404962539673,26.029753063401685,1.9425838826351125,1.7455403804779053,0.8524792790412903,-19.16604232788086,103129.5703125,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-06,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.59901483664687,4.792894033010527,-0.8815783262252808,-4.711120128631592,-3.9566605213670236,3.67366113300863,3.664905071258545,-0.25348952412605286,-17.30474090576172,102701.65625,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-07,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.2021203802821,1.0568951326942235,0.17985504865646362,-1.041479468345642,-56.21795864511468,3.904222064001816,2.170884609222412,-3.245028495788574,-14.713882446289062,102827.6953125,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-08,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.01647734247857,1.0579393743861691,-0.8874282836914062,0.5759398937225342,-58.82594518372712,3.4807809128865963,1.8017901182174683,-2.978151798248291,-17.449254989624023,102885.0078125,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-09,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.30798393822823,14.160701226959684,-10.737000465393066,9.232674598693848,172.13850359246246,5.476070213832555,-5.4246039390563965,0.7490107417106628,-22.87643814086914,103275.5859375,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-10,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.33297071956652,7.8496272343759355,-4.198284149169922,6.632575511932373,157.8833614870697,7.680149863906472,-7.115039348602295,2.8915250301361084,-24.275543212890625,102536.6875,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-11,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.68320108153092,5.329282002384135,-0.15653793513774872,-5.326982498168945,59.36791314866684,2.4148586320914944,1.2304269075393677,2.0778815746307373,-19.85060691833496,101602.3984375,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-12,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.37681096814437,3.5413341150839837,-1.7372053861618042,-3.0859625339508057,-40.18810574710082,5.579547744699244,4.262383937835693,-3.6004772186279297,-19.33285140991211,101843.9765625,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-13,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.6828250913501,0.909843722649417,-0.9083192944526672,0.05264654755592346,-111.85209331972212,2.966972459850623,-1.1043423414230347,-2.753788948059082,-22.05524253845215,102417.0390625,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-14,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.80525368859244,7.670026915438171,-5.771505832672119,5.051636695861816,174.02965346173596,6.656170637954733,-6.6200666427612305,0.6923331618309021,-23.3286075592041,102118.8203125,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-15,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.29368113634788,6.16126544698107,4.178821086883545,-4.527543067932129,78.67533800953574,2.3008186336204943,0.4518076479434967,2.2560222148895264,-21.704004287719727,100985.09375,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-16,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.34672716441292,4.766359647380447,4.5736846923828125,-1.3414889574050903,-7.193823124751517,6.892861721282584,6.838602542877197,-0.863167405128479,-21.426952362060547,101060.6015625,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-17,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.004611904017427,0.3745676923073728,0.3634341359138489,0.09064538031816483,2.2355311513843406,7.166403446392825,7.160949230194092,0.27954334020614624,-20.905433654785156,101891.2265625,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-18,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-176.98904016150965,1.5473333337901956,-1.5451972484588623,-0.08127674460411072,37.234942927941475,2.7113232163829855,2.1586499214172363,1.640580415725708,-20.914012908935547,102097.984375,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-19,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.11434461437452,0.44185957196501635,-0.16634078323841095,0.40935391187667847,110.84028505876202,1.2696452721618432,-0.4516942799091339,1.186579704284668,-20.64427375793457,101815.5703125,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-20,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.81177222826904,0.547411630376603,-0.547012448310852,0.020901542156934738,101.33470905550742,2.532986185809768,-0.4978334903717041,2.4835822582244873,-19.09363555908203,101387.5859375,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-21,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.79884468958576,1.8750256236276375,-1.4530168771743774,1.1851004362106323,170.0432374337077,3.1418803420258286,-3.0945589542388916,0.5432466864585876,-18.13825225830078,100485.9765625,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-22,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.76364128254973,0.7892865242569049,0.6239655613899231,-0.48336341977119446,158.78073037069413,2.3551538108741275,-2.195479393005371,0.852419912815094,-18.013782501220703,100016.359375,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-23,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.368098879505467,1.4727963355669087,1.426729440689087,-0.36547523736953735,29.49094312026451,3.7769060953740166,3.287545680999756,1.8593178987503052,-15.600909233093262,100220.390625,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-24,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-178.57699196470085,1.707976775608197,-1.707450032234192,-0.04241525009274483,145.62885885159437,1.6913631770279602,-1.3960477113723755,0.9548613429069519,-14.296260833740234,101031.03125,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-25,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160.54253109656494,0.6138504096750401,-0.5787928104400635,-0.20447789132595062,-149.36367166310154,1.856700696452193,-1.5975407361984253,-0.9461506605148315,-15.827605247497559,100854.9140625,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-26,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.924399478493385,0.42833217839718474,0.3595370948314667,0.23281222581863403,-153.8577102235297,1.7833432039782993,-1.6009118556976318,-0.7857443690299988,-16.216527938842773,100844.5390625,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-27,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159.65139203751744,0.5322129744799864,-0.49899983406066895,-0.1850670576095581,179.57346595874864,1.9690622923964505,-1.9690077304840088,0.014658397994935513,-16.51812744140625,101087.4296875,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-28,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.747311243684,0.9794857757235068,-0.5996217727661133,0.7744973301887512,-53.19513886302321,0.5948644536434258,0.3563782572746277,-0.47629639506340027,-15.775388717651367,101139.78125,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-29,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.32375098737424,9.416350698272398,-8.750480651855469,3.4780380725860596,-14.296337166951785,2.3586661888842952,2.2856218814849854,-0.5824421048164368,-16.52958869934082,101148.0859375,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-30,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.516079626172264,4.248569042118782,2.923656940460205,-3.0826237201690674,173.22968310419677,6.070743932204908,-6.028410911560059,0.7156771421432495,-14.674104690551758,99574.46875,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-03-31,3,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.925113929766796,4.60323989375849,4.586243629455566,0.3952048718929291,-3.996055639548644,8.322355008831954,8.302122116088867,-0.5799666047096252,-15.364245414733887,100130.5859375,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-04-01,4,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.622133950759268,5.367962137534848,5.25790548324585,1.0814099311828613,31.551919450929763,5.356892315170469,4.564963340759277,2.8031063079833984,-17.506242752075195,101218.046875,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-04-02,4,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159.39313200739034,0.6431528227994034,-0.6020022034645081,-0.22636011242866516,44.22664897195189,1.910709993140665,1.3691885471343994,1.3327172994613647,-18.164384841918945,101623.90625,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-04-03,4,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-165.76292411532845,3.039739792860443,-2.946378469467163,-0.7475773692131042,-130.93110386518325,2.0874249369427407,-1.3675786256790161,-1.577045202255249,-18.307170867919922,101107.8203125,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-04-04,4,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.34249765652976,10.057722252719971,-9.915185928344727,1.6872655153274536,-168.89065501090408,6.207574511052924,-6.091252326965332,-1.1960879564285278,-17.7711181640625,100531.5078125,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-04-05,4,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.9525886094716,1.646946596052612,-0.027380555868148804,-1.646718978881836,-130.83547969964079,3.6384276641704827,-2.3791286945343018,-2.7527990341186523,-15.358431816101074,99986.859375,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-04-06,4,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66549864020472,1.983737426940523,1.9004112482070923,0.5689035654067993,-29.238817151972214,4.596182490766512,4.010589122772217,-2.245009660720825,-17.252893447875977,101494.953125,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-04-07,4,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.4100241268598,7.395289970940192,-7.371572494506836,0.5918046236038208,101.13486267243104,1.0639454729525841,-0.2054681032896042,1.0439170598983765,-19.28379249572754,101322.9140625,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-04-08,4,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-129.55078631588117,0.8355707917197722,-0.5320596694946289,-0.6442756056785583,-166.87026776652363,9.197236396493995,-8.956804275512695,-2.0892138481140137,-17.28900718688965,100120.6953125,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
2011-04-09,4,2011,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-167.74390477051872,0.32950525722449725,-0.321995347738266,-0.06994791328907013,-164.96916078983756,7.608278192563823,-7.347971439361572,-1.9731225967407227,-18.0423641204834,100978.296875,False,False,False,-999,-999,-999,-999,False,False,False,False,False,False,False,-999,-999,-999
